year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",97.00,33.00,13.68,0.00,2.28,0.00,17.04,0.00,0.00,1874.00,595.00,0.00,112.00,0.00,1167.00
2023,4,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2205.00,619.00,162.66,11.15,151.47,1.68,292.04,24.00,3.00,32574.00,8115.00,1153.00,7193.00,130.00,15983.00
2023,4,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",445.00,113.00,41.31,1.36,10.15,0.00,60.18,4.00,0.00,5943.00,1980.00,109.00,498.00,0.00,3356.00
2023,4,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",308.00,80.00,27.53,0.00,7.14,0.00,45.33,4.00,0.00,4104.00,1450.00,0.00,353.00,0.00,2301.00
2023,4,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",174.00,36.00,10.80,0.03,4.31,0.00,20.86,0.00,1.00,1986.00,587.00,2.00,192.00,0.00,1205.00
2023,4,YX,Republic Airline,AGS,"Augusta, GA: Augusta Regional at Bush Field",25.00,7.00,0.94,0.00,6.06,0.00,0.00,0.00,0.00,319.00,49.00,0.00,270.00,0.00,0.00
2023,4,YX,Republic Airline,ALB,"Albany, NY: Albany International",110.00,16.00,5.52,0.00,4.62,0.00,5.86,5.00,0.00,1262.00,515.00,0.00,170.00,0.00,577.00
2023,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",304.00,40.00,11.84,1.19,15.76,0.00,11.21,4.00,0.00,2634.00,984.00,179.00,503.00,0.00,968.00
2023,4,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",14.00,5.00,2.12,0.00,2.88,0.00,0.00,1.00,0.00,270.00,104.00,0.00,166.00,0.00,0.00
2023,4,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",55.00,11.00,5.91,0.00,3.38,0.00,1.70,2.00,0.00,488.00,275.00,0.00,143.00,0.00,70.00
2023,4,YX,Republic Airline,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,8.00,1.36,0.68,2.41,0.00,3.56,4.00,0.00,479.00,48.00,73.00,79.00,0.00,279.00
2023,4,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",52.00,9.00,3.74,0.00,2.26,0.00,3.00,1.00,0.00,361.00,149.00,0.00,62.00,0.00,150.00
2023,4,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",54.00,7.00,1.16,0.00,1.90,0.00,3.93,0.00,0.00,287.00,29.00,0.00,45.00,0.00,213.00
2023,4,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",411.00,56.00,12.21,1.58,21.56,0.00,20.65,7.00,0.00,3569.00,735.00,128.00,998.00,0.00,1708.00
2023,4,YX,Republic Airline,BOS,"Boston, MA: Logan International",1995.00,259.00,52.84,14.12,84.18,0.00,107.86,13.00,2.00,19898.00,4426.00,1351.00,4379.00,0.00,9742.00
2023,4,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",167.00,24.00,8.04,1.97,8.35,0.00,5.64,2.00,0.00,1459.00,397.00,307.00,288.00,0.00,467.00
2023,4,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",252.00,36.00,11.49,0.24,10.52,0.00,13.75,8.00,1.00,1968.00,547.00,21.00,329.00,0.00,1071.00
2023,4,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",69.00,5.00,2.28,0.00,0.20,0.00,2.53,0.00,0.00,274.00,54.00,0.00,9.00,0.00,211.00
